事業所番号,事業所名称,事業所電話番号,事業所FAX番号,事業所郵便番号,事業所所在地,法人名称,主たる対象者：重症心身障がい児,指定日,主たる事業所名,共生型指定,Unnamed: 11,Unnamed: 12,Unnamed: 13
2750820710,児童発達支援・放課後等デイサービス　なないろ,06-7500-5437,06-7492-4507,546-0042,大阪府大阪市東住吉区西今川二丁目１３番１－１０１号　 ,Ｂｌａｚｅ－ＴＬｉｎｅ　Ｍａｒｋｅｔｉｎｇ合同会社,,2023/04/01,,,,,
2750820033,児童ディサービス・ハートフレンド,06-6705-4028,06-6705-4028,546-0042,大阪府大阪市東住吉区西今川二丁目８番１号１０１号室　 ,特定非営利活動法人ハートフレンド,,2012/04/01,,,,,
2750820769,運動療育型児童デイ　クライムアップ,06-4301-0077,06-4301-0078,546-0043,大阪府大阪市東住吉区駒川一丁目９番４号　 ,有限会社ＳＫ,,2023/12/01,,,,,
2750820397,陽なたぼっこ,06-6629-6388,06-6629-6355,546-0043,大阪府大阪市東住吉区駒川三丁目１５番９－１０７号　 ,株式会社リカバリーサポート,,2018/10/01,,,,,
2750820256,アイオライトＶｉｔａ,06-6714-8341,06-6714-8351,546-0043,大阪府大阪市東住吉区駒川一丁目１１番１５号　２階,株式会社アイオライト,,2017/02/01,,,,,
2750820272,すたぁりっと１ｓｔ,06-6692-0788,06-7507-2196,546-0043,大阪府大阪市東住吉区駒川五丁目６番１８号　エムズコート１Ｆ,株式会社シーアイ・パートナーズ,,2018/06/01,,,,,
2750820652,放課後等デイサービス　ともいきスクール,06-6629-8057,06-6629-8058,546-0043,大阪府大阪市東住吉区駒川五丁目１６番８号　２階,株式会社福利厚生援護会,,2022/12/01,,,,,
2750820819,児童発達支援・放課後等デイサービスあちーぶあどべんちゃー,06-6692-0077,06-6692-0077,546-0043,大阪府大阪市東住吉区駒川四丁目９番１５号　 ,アドベンチャー株式会社,,2024/09/01,,,,,
2750820207,きっず・すて～しょん　かめれおん,06-6703-3711,06-6703-3712,546-0043,大阪府大阪市東住吉区駒川二丁目２番１７号　パークサイド駒川１０３号,特定非営利活動法人ＳＭＩＬＥＳＴ,,2016/03/01,,,,,
2752220018,トーテム,070-5502-8746,06-6751-7759,547-0001,大阪府大阪市平野区加美北三丁目８番２３号　 ,株式会社サンフェイス,,2012/04/01,,,,,
2755820327,こども発達サポート運動療育のかがやき,06-6793-8277,06-6793-8277,547-0002,大阪府大阪市平野区加美東四丁目２番３３－１０２号　 ,株式会社ＬＩＧ,,2017/01/01,,,,,
2755820236,希望の花　ひまわり,06-6791-2230,06-6791-2231,547-0003,大阪府大阪市平野区加美南五丁目８番１８号　不動化学ビル１Ｆ,一般社団法人　コモン,,2015/06/01,,,,,
2755820673,ユメノート,080-3840-8090,06-6793-8090,547-0005,大阪府大阪市平野区加美西二丁目４番１号　 ,ジャズケア合同会社,,2022/05/01,,,,,
2755820863,運動療育パスドゥーロきらめき,06-6711-0527,06-6718-4182,547-0006,大阪府大阪市平野区加美正覚寺二丁目５番３８号　タイセイビル５号,合同会社トモニ,,2024/11/01,,,,,
2755820889,機能アップ型　スモールステップ　ワンダー,06-6777-4795,06-6777-4795,547-0011,大阪府大阪市平野区長吉出戸六丁目１２番２０号　 ,有限会社ＳＫ,,2024/12/01,,,,,
2755820210,ライズ児童デイサービスひらのの家,06-6701-2610,06-6701-2611,547-0011,大阪府大阪市平野区長吉出戸六丁目１５番２０号　メゾンドール１階,有限会社エスエヌ企画,,2015/03/01,,,,,
2755820426,ふわり,06-6777-5670,06-6777-7333,547-0011,大阪府大阪市平野区長吉出戸四丁目３番５号１０４　 ,合同会社　奏,,2018/06/01,,,,,
2755820418,放課後等デイサービスぱうわう,06-6796-8960,06-6796-8965,547-0011,大阪府大阪市平野区長吉出戸六丁目１４番１５号　 ,合同会社ぱうわう,,2018/05/01,,,,,
2755820319,児童デイサービス　からふる　六反,06-4305-3475,06-4305-3476,547-0012,大阪府大阪市平野区長吉六反一丁目１２番１３号　 ,一般社団法人ＭＴＲサポート,,2016/12/01,,,,,
2755820616,チャレンジハウスＨＥＲＯ,06-6770-5584,06-6770-5591,547-0013,大阪府大阪市平野区長吉長原東三丁目２番３４号　グランドールＦ１０１号室,有限会社ＳＫ,,2021/09/01,,,,,
2755820111,児童デイサービス　どれみ,06-6777-4713,06-6777-4713,547-0013,大阪府大阪市平野区長吉長原東三丁目２番３４号　グランドールＦ　１０６号室,特定非営利活動法人　白ゆり,,2012/11/01,,,,,
2755820160,永寿の里　若葉（ひなたぼっこ）,06-6706-1700,06-6706-1777,547-0014,大阪府大阪市平野区長吉川辺三丁目２０番１４号　 ,社会福祉法人　永寿福祉会,,2014/04/01,,,,,
2755820384,うらら,06-6760-5570,06-4303-5190,547-0014,大阪府大阪市平野区長吉川辺一丁目５番１１号　 ,一般社団法人うらら,〇,2018/04/01,,,,,
2755820475,放課後等デイサービス　にじいろ倶楽部,06-6760-6112,06-6760-6113,547-0014,大阪府大阪市平野区長吉川辺三丁目１５番８号　 ,株式会社くるみの樹,,2019/04/01,,,,,
2755820285,児童デイサービス　からふる　出戸,06-4305-4691,06-4305-4692,547-0015,大阪府大阪市平野区長吉長原西一丁目３番７号　尚幸ビル１０２号室,一般社団法人ＭＴＲサポート,,2016/04/01,,,,,
2755820574,キッズムーブ,06-7508-2996,06-7504-8249,547-0015,大阪府大阪市平野区長吉長原西二丁目６番２７号　 ,株式会社ヒューマンハート,,2021/02/01,,,,,
2755820392,集団療育センター　ＬＩＢ平野,06-4302-3266,06-4302-3276,547-0015,大阪府大阪市平野区長吉長原西一丁目３番１３号　ウノスビル１Ｆ,ＡＬＰＨＡ　ＬＩＦＥ株式会社,,2018/04/01,,,,,
2755820715,ダンススタジオあろは,06-6790-6650,06-6790-6650,547-0016,大阪府大阪市平野区長吉長原一丁目９番６号　１０３号,有限会社ＳＫ,,2022/12/01,,,,,
2755820079,キッズ,06-6777-3566,06-6777-3569,547-0016,大阪府大阪市平野区長吉長原四丁目１３番２７号　 ,有限会社　プランニング富士,,2012/04/01,,,,,
2755820145,ひまわりハウス,06-6797-2020,06-6797-2121,547-0016,大阪府大阪市平野区長吉長原四丁目１５番３１号　 ,恵愛技術交流株式会社,,2013/09/01,,,,,
2755820459,放課後等デイサービストラスト,06-6777-8581,06-6777-7757,547-0016,大阪府大阪市平野区長吉長原三丁目１６番２２号　クアルテル１Ｆ１０３号室,株式会社ＺＥＳＴ　ＦＲＩＥＮＤＳ,〇,2018/10/01,,,,,
2755820137,運動療育特化型児童デイぽぷらの樹平野,06-6777-8701,06-6777-8701,547-0022,大阪府大阪市平野区瓜破東二丁目７番５５号　サンヴィレッジ１０３号室,有限会社ＳＫ,,2013/07/01,,,,,
2755820871,児童デイサービス　からふる　ＢＡＭＢＩＮ　１,06-6718-7560,06-6718-7561,547-0024,大阪府大阪市平野区瓜破二丁目１番７６号　サンシャインビル４Ｆ,一般社団法人ＭＴＲサポート,,2024/12/01,,,,,
2755820467,ぐりったぁー,06-6702-2860,06-6702-2863,547-0024,大阪府大阪市平野区瓜破四丁目２番２９号　明地ビル１階,一般社団法人ｇｌｉｔｔｅｒ,,2019/04/01,,,,,
2755820772,ぶるぅばぁど,06-6702-2860,06-6702-2863,547-0024,大阪府大阪市平野区瓜破六丁目７番１８号　 ,一般社団法人ｇｌｉｔｔｅｒ,,2023/11/01,,,,,
2755820681,Ｏ・ｈａ・ｎａ,070-9019-3987,072-956-5551,547-0024,大阪府大阪市平野区瓜破一丁目１１番１２号　 ,合同会社優夢,,2022/05/01,,,,,
2755820517,スカイ・ジェミニ,06-6702-0212,06-6702-0235,547-0024,大阪府大阪市平野区瓜破一丁目２番２６号　１Ｆ,特定非営利活動法人　スカイ・ラヴ,,2020/04/01,,,,,
2755820517,スカイ・ジェミニ,06-6702-0212,06-6702-0212,547-0024,大阪府大阪市平野区瓜破二丁目１番６４号　平野ビル２０６号室,特定非営利活動法人　スカイ・ラヴ,,2020/04/01,スカイ・ジェミニ,,,,
2755820590,トミオカコネクト　平野教室,06-6777-8695,06-6777-8696,547-0025,大阪府大阪市平野区瓜破西二丁目７番４９号　ニューロータスライフ２Ｆ,株式会社トミオカ,,2021/05/01,,,,,
2755820566,放課後等デイサービスＨｏｎｅｓｔ,06-6770-5541,06-4305-7250,547-0025,大阪府大阪市平野区瓜破西三丁目１１番２５号　 ,株式会社ケイズ,,2020/09/01,,,,,
2755820509,ｂａｍ,06-4392-7101,06-4392-7102,547-0027,大阪府大阪市平野区喜連四丁目１７番３号　１Ａ,一般社団法人真,,2020/03/01,,,,,
2755820442,デイサービスにこにこ庵,06-6707-6000,06-6707-6000,547-0031,大阪府大阪市平野区平野南二丁目１番７号　 ,有限会社　クローバーホーム,,2018/08/01,,○,,,
2755820152,ケアラ,06-6709-4976,06-7504-8249,547-0031,大阪府大阪市平野区平野南二丁目７番１号　 ,株式会社ヒューマンハート,,2014/04/01,,,,,
2755820301,ケアラ　エルア,06-6705-2525,06-7504-8249,547-0031,大阪府大阪市平野区平野南二丁目４番２２号　 ,株式会社ヒューマンハート,,2016/09/01,,,,,
2755820814,児童発達支援・放課後等デイサービス　リミックス,06-7493-7864,06-7493-7864,547-0031,大阪府大阪市平野区平野南一丁目２番２５号　 ,合同会社ともの樹,,2024/02/01,,,,,
2755820194,放課後等デイサービス　フィール,06-6777-9867,06-6777-9868,547-0032,大阪府大阪市平野区流町三丁目１６番２４号　 ,株式会社　ななケアサービス,,2014/11/01,,,,,
2755820525,ＦＣ．ＬＩＧ,06-6770-5702,06-6770-5703,547-0032,大阪府大阪市平野区流町一丁目７番７号　昭和ビル３０１,株式会社ＬＩＧ,,2020/05/01,,,,,
2755820657,やわらのココロ　放課後等デイサービス,06-6797-0666,06-6797-0668,547-0032,大阪府大阪市平野区流町一丁目６番６号　東ビル２Ｆ,ドリームファクトリー株式会社,,2022/03/01,,,,,
2755820053,放課後等デイサービスくれよん（藍）,06-6777-1567,06-6777-1570,547-0033,大阪府大阪市平野区平野西一丁目７番１４号　１Ｆ,社会福祉法人　藍,,2012/04/01,,,,,
2755820483,デイサービスまりも平野,06-6777-7310,06-6777-7312,547-0033,大阪府大阪市平野区平野西六丁目３番２２号　カサ・エルドラード弐番館１０６,一般社団法人まりも,,2019/11/01,,,,,
2755820046,児童デイサービス・ポラリス,06-7890-7022,06-7890-7022,547-0033,大阪府大阪市平野区平野西三丁目８番７号　 ,株式会社　ＷＩＬＬ　ＣＡＲＥ,,2012/04/01,,,,,
2755820020,放課後等デイサービスくれよん（ひらの）,06-6777-1539,06-6777-1570,547-0033,大阪府大阪市平野区平野西一丁目７番１４号　２Ｆ,有限会社　ひらの,,2012/04/01,,,,,
2755820335,サポートセンター　すたぁりっと平野,06-6701-9393,06-4302-5947,547-0033,大阪府大阪市平野区平野西五丁目１番１１号　富士グリーンハイツ２０１号,株式会社シーアイ・パートナーズ,,2017/05/01,,,,,
2755820798,りんくⅡ,06-6796-8605,06-6796-8606,547-0033,大阪府大阪市平野区平野西四丁目２番８号　Ｄ’Ｓ平野西ビル３階,株式会社ＭＩＲＡＩ,,2023/11/01,,,,,
2755820400,放課後等デイサービス　Ｗｅａｖｅ,06-7508-6889,06-7508-6889,547-0033,大阪府大阪市平野区平野西六丁目１番２５号　 ,リブアネスト合同会社,,2018/04/01,,,,,
2755820665,放課後等デイサービス　Ｋｎｏｔ,06-7505-2637,06-7505-2637,547-0033,大阪府大阪市平野区平野西三丁目６番１９号　１階,リブアネスト合同会社,,2022/04/01,,,,,
2755820855,ＣＵきっず平野西,06-6718-5696,06-6718-5697,547-0033,大阪府大阪市平野区平野西六丁目６番６号　 ,株式会社ＣＵケアグループ,,2024/11/01,,,,,
2755820731,ａｌｕｋｏ,06-6710-4524,06-6710-4594,547-0033,大阪府大阪市平野区平野西五丁目３番１０号　２０２号室,ＭａｌｕＫ株式会社,,2023/03/01,,,,,
2755820228,ぷち・フォーレ,06-6700-1211,06-6700-1212,547-0034,大阪府大阪市平野区背戸口四丁目１１番１２号　 ,株式会社　リンクス,,2015/05/01,,,,,
2755820806,ユニバーサルスポーツ　Ｌｅｔ’ｓ　Ｔｒｙ,06-6769-4100,06-6769-4100,547-0034,大阪府大阪市平野区背戸口一丁目１１番１８号　 ,有限会社ＳＫ,,2024/02/01,,,,,
2755820780,りんく,06-6790-2677,06-6790-2688,547-0035,大阪府大阪市平野区西脇二丁目６番１２号　平野エアクリアロイヤルハイツ１０２号,株式会社ＭＩＲＡＩ,,2023/11/01,,,,,
2755820012,デイＰＯＰ,06-6777-2036,06-6777-2036,547-0035,大阪府大阪市平野区西脇四丁目１番３４号　 ,特定非営利活動法人　Ｊ－ｐａｌ,,2012/04/01,,,,,
2755820822,こどもの家まほろば,06-6793-5101,06-6793-5102,547-0043,大阪府大阪市平野区平野東二丁目１番７号　アンシャンテ平野１Ｆ,一般社団法人慈敬,,2024/03/01,,,,,
2755820186,いろは放課後等デイサービス,06-6793-6540,06-6793-6541,547-0043,大阪府大阪市平野区平野東一丁目１番１０号　 ,合同会社スマイルライフいろは,,2014/11/01,,,,,
2755820640,デイサービスまりも平野東,06-6791-0808,06-6791-0888,547-0043,大阪府大阪市平野区平野東四丁目３番１０号　 ,株式会社ジェイ・クエスト,,2022/02/01,,,,,
2755820764,デイサービスまりも平野東＆,06-6796-7622,06-6796-7627,547-0043,大阪府大阪市平野区平野東四丁目３番１０号　３Ｆ,株式会社サン・クエスト,,2023/09/01,,,,,
2755820491,Ｐｌｕｓ＋ｄａｙｓ　平野校,06-6794-3611,06-6718-5558,547-0044,大阪府大阪市平野区平野本町二丁目４番１９号　ウェステリアコート１Ｆ,自分未来きょういく株式会社,,2019/11/01,,,,,
2755820848,コペルプラス　平野教室,06-6795-4260,06-6795-4261,547-0044,大阪府大阪市平野区平野本町二丁目１０番４号　えんだら百歩２ＡＢ,株式会社クラ・ゼミ,,2024/09/01,,,,,
2755820376,花の彩,06-7181-0760,06-7181-0760,547-0048,大阪府大阪市平野区平野馬場一丁目６番７号　 ,株式会社彩,,2018/02/01,,,,,
2753320031,ａｒｓ（アルス）Ⅱ,06-4398-0073,06-4398-0072,557-0014,大阪府大阪市西成区天下茶屋三丁目１１番７号　,有限会社守成堂,,2012/04/01,サポートセンターあるす,,,,
2753320098,放課後等デイサービス　しゃぼんだま,06-6658-6781,06-6658-6782,557-0014,大阪府大阪市西成区天下茶屋三丁目２０番３号　サービス付高齢者住宅　ゆーとぴあ天下茶屋２Ｆ,株式会社グッドタイム,,2015/05/01,,,,,
2753320296,エミツリーＪＵＭＰ,06-6656-2500,06-6657-5518,557-0014,大阪府大阪市西成区天下茶屋三丁目１４番１７号　 ,株式会社ＧＲＯＷ,,2022/07/01,,,,,
2753320320,放課後等デイサービス夢どり～む,06-4256-5213,06-4256-5212,557-0016,大阪府大阪市西成区花園北一丁目１０番３号　 ,株式会社Ｔｓカンパニー,,2024/03/01,,,,,
2753320015,Ｋｉｄｓ　Ｓｍｉｌｅ,06-6562-5800,06-6562-6677,557-0025,大阪府大阪市西成区長橋三丁目２番２７号　 ,社会福祉法人ヒューマンライツ福祉協会,,2012/04/01,,,,,
2753320064,Ｋｉｄｓ　Ｓｍｉｌｅ＋,06-4392-3333,06-6562-6677,557-0025,大阪府大阪市西成区長橋三丁目７番２８号　ブランコート２０２,社会福祉法人ヒューマンライツ福祉協会,,2012/08/01,,,,,
2753320130,クリエバ,06-6567-7115,06-6567-7116,557-0025,大阪府大阪市西成区長橋三丁目１番１７号　 ,社会福祉法人ヒューマンライツ福祉協会,,2016/04/01,,,,,
2753320189,子どもリハビリテーションセンター,06-6568-5757, ,557-0025,大阪府大阪市西成区長橋二丁目５番２９号　 ,社会福祉法人ヒューマンライツ福祉協会,,2017/12/01,,,,,
2753320072,放課後等デイサービス　アストロ大阪,06-4392-4109,06-4392-4109,557-0031,大阪府大阪市西成区鶴見橋二丁目１０番２０号　 ,一般社団法人青少年教育育成支援協会,,2014/12/01,,,,,
