就労継続支援（Ｂ型）,,,,,,,,,,,,,,,,,
事業所番号,事業所名称,事業所電話番号,事業所FAX番号,事業所郵便番号,事業所所在地,法人名称,主たる対象者：身体,主たる対象者：知的,主たる対象者：精神,主たる対象者：難病,利用定員,多機能の有無,指定日,主たる事業所名,,,
2713305049,モワユ天下茶屋,06-6661-8662,06-6661-8663,557-0014,大阪市西成区天下茶屋二丁目２２番１０号　ピナス天下茶屋ビル２階,株式会社シクロ,○,○,○,○,40,,2021/12/01,,,,
2713304083,アップキープ,06-7713-0197,06-7713-0197,557-0014,大阪市西成区天下茶屋三丁目２８番２３号　ユーラクビル６階,株式会社友國,○,○,○,○,20,,2019/05/01,,,,
2713305759,アップキープワークス,06-6626-4490,06-6626-4491,557-0014,大阪市西成区天下茶屋三丁目２８番２３号　ユーラクビル５階,株式会社ともくに,○,○,○,○,20,,2023/04/01,,,,
2713305189,障がい福祉サポートネットＮｉｎｅ天下茶屋,06-6105-1788,06-6105-1788,557-0014,大阪市西成区天下茶屋二丁目１９番８号　 ,株式会社Ｄｎ２,○,○,○,○,20,,2022/02/01,,,,
2713305726,就労継続支援Ｂ型　Ｍａｔｅ,06-6655-0582,06-6655-0583,557-0014,大阪市西成区天下茶屋一丁目５番１５号　 ,株式会社ＫＩＮＴＡＲＯ,○,○,○,○,40,,2023/03/01,,,,
2713305726,就労継続支援Ｂ型　Ｍａｔｅ,06-6655-0582,06-6655-0583,557-0014,大阪市西成区天下茶屋一丁目５番１４号　,株式会社ＫＩＮＴＡＲＯ,○,○,○,○,20,,2023/03/01,就労継続支援Ｂ型　Ｍａｔｅ,,,
2713305973,大宗２階　よつば　就労継続支援Ｂ型,06-6661-4803,06-6661-4138,557-0014,大阪市西成区天下茶屋一丁目１番１８号　２階,株式会社　大宗,○,○,○,○,10,,2023/08/01,よつば　就労継続支援Ｂ型,,,
2713301261,アザリア,06-6658-2900,06-6655-5420,557-0014,大阪市西成区天下茶屋一丁目３２番３号　,特定非営利活動法人　アザリア,,,○,,20,,2010/04/01,,,,
2715801870,ナピオ,06-6115-8448,06-6115-8442,557-0014,大阪市西成区天下茶屋三丁目２８番２３号　 ,特定非営利活動法人ナピオ,○,○,○,,20,,2012/11/01,,,,
2713304158,オレンジ,06-6654-4561,06-6654-4562,557-0015,大阪市西成区花園南二丁目２番２７号　 ,株式会社Ｔ’Ｓコーポレーション,○,○,○,○,20,,2019/06/01,,,,
2713304166,パラソル,06-6657-4057,06-6657-4058,557-0015,大阪市西成区花園南一丁目７番５号　アーバンハイム藤１階,株式会社Ｔ’Ｓコーポレーション,○,○,○,○,20,,2019/07/01,,,,
2713305882,就労継続支援Ｂ型作業所　ハロービー,06-6115-8626,06-6115-8656,557-0015,大阪市西成区花園南二丁目７番８号　泰山ビル５Ｆ,ＵＮＩＸ株式会社,○,○,○,○,40,,2023/06/01,,,,
2713306443,就労継続支援Ｂ型作業所　西成ラボ,06-6629-8672,06-6629-8673,557-0015,大阪市西成区花園南一丁目７番１７号　 ,ＵＮＩＸ株式会社,○,○,○,○,20,,2024/06/01,,,,
2713305361,花園南,06-6654-3937,06-6654-3938,557-0015,大阪市西成区花園南一丁目８番２２号　 ,株式会社エイトワン・デリバリー,○,○,○,○,20,,2022/06/01,,,,
2713305973,よつば　就労継続支援Ｂ型,06-6661-4401,06-6661-4138,557-0015,大阪市西成区花園南一丁目９番３３号　 ,株式会社　大宗,○,○,○,,20,,2023/08/01,,,,
2713306591,就労継続支援Ｂ型作業所　おまっせ,06-6658-0280,06-6658-0281,557-0015,大阪市西成区花園南一丁目６番１９号　 ,株式会社ふぅらんが,○,○,○,○,20,,2024/09/01,,,,
2713303549,エシャペ,06-6630-8785,06-6630-8786,557-0016,大阪市西成区花園北二丁目１２番２８号　 ,株式会社シクロ,○,○,○,○,20,,2018/01/01,,,,
2713305957,プラトウ,06-6632-5632,06-6632-5633,557-0016,大阪市西成区花園北二丁目１５番３０号　 ,株式会社シクロ,○,○,○,○,40,,2023/07/01,,,,
2713304240,おやの心,06-6632-0500,06-6632-0501,557-0016,大阪市西成区花園北二丁目５番２号　ウェルファーレナーシングコートⅡ１,株式会社十全,○,○,○,○,20,,2019/10/01,,,,
2713304240,おやの心Ⅱ,06-6632-0500,06-6632-0500,557-0016,大阪市西成区花園北二丁目２番１０号　ウェルファーレナーシングコートⅠ１Ｆ,株式会社十全,○,○,○,○,40,,2019/10/01,おやの心,,,
2713306237,トランプ就労継続支援Ｂ型作業所,06-6770-5111,06-6776-2333,557-0016,大阪市西成区花園北一丁目３番９号　 ,株式会社トランプ不動産,○,○,○,○,20,,2024/01/01,,,,
2713306104,あお,06-6760-4580,06-6760-4581,557-0016,大阪市西成区花園北一丁目６番３号　ｃｂｎｂビル１階　２階,株式会社澪,○,○,○,○,20,,2023/10/01,,,,
2713306526,明日くる,06-6760-4826,06-6760-4827,557-0016,大阪市西成区花園北一丁目７番１２号　加護ビル１階,株式会社ユーリッチ,○,○,○,○,20,,2024/07/01,,,,
2713306609,就労継続支援Ｂ型作業所　ほんでなぁ,06-6631-7063,06-6631-7064,557-0016,大阪市西成区花園北二丁目１番８号　 ,株式会社ふぅらんが,○,○,○,○,20,,2024/09/01,,,,
2713302350,ジョイフルさつき作業所えんⅡ,06-6636-7033,06-6636-7033,557-0016,大阪市西成区花園北二丁目１２番１０号　すみれ荘,特定非営利活動法人　ジョイフルさつき,○,○,○,○,10,,2013/09/01,ジョイフルさつき作業所えん,,,
2713305817,サン（３）,080-4929-8025,06-6616-9197,557-0022,大阪市西成区中開二丁目４番２０号　 ,合同会社リアルマーグ,○,○,○,○,20,,2023/05/01,,,,
2713305403,あかり家,06-6568-1231,06-6568-1232,557-0024,大阪市西成区出城三丁目２番４号　 ,就労支援機構合同会社,○,○,○,○,20,,2022/07/01,,,,
2713303002,ヒューマンインクルーシブセンター　クリエバ,06-6567-7115,06-6567-7116,557-0025,大阪市西成区長橋三丁目１番１７号　 ,社会福祉法人ヒューマンライツ福祉協会,,○,○,,10,○,2019/10/01,,,,
2713306047,ホイミ堂西成店,06-6563-3360,06-6563-3361,557-0025,大阪市西成区長橋三丁目１０番２０号　 ,株式会社ホイミ,○,○,○,○,20,,2023/10/01,,,,
2713305569,就労継続支援Ｂ型事業所Ｍｉｎｅ,06-6556-6427,06-6556-6457,557-0025,大阪市西成区長橋三丁目５番２６号　 ,合同会社ＬＡＵＧＨ　ＧＡＲＤＥＮ,○,○,○,○,20,,2022/11/01,,,,
2713306112,歩,06-6684-8942,06-6684-8957,557-0025,大阪市西成区長橋三丁目４番８号　 ,株式会社フスレン,○,○,○,○,20,,2023/10/01,,,,
2713306476,ひかり家,06-4393-8281,06-4393-8282,557-0025,大阪市西成区長橋三丁目３番２０号　 ,ウエバー合同会社,○,○,○,○,20,,2024/06/01,,,,
2713301873,ポッポ,06-6561-9372,06-6567-6219,557-0025,大阪市西成区長橋二丁目５番１１号　,ＮＰＯ法人　ポッポ,○,○,,,10,,2012/04/01,,,,
2714100365,ＪＯＢつるみばし,06-6561-5520,06-6561-5520,557-0031,大阪市西成区鶴見橋三丁目２番２６－１５号　,社会福祉法人なでしこ会,○,○,,,10,,2008/01/01,なんばなかよし作業所,,,
2713302079,就労継続支援Ｂ型施設　Ｂｌｏｏｍ,06-6561-0139,06-6561-0139,557-0031,大阪市西成区鶴見橋三丁目５番２９号　 ,一般社団法人大阪パーソンパワーの会,○,○,○,○,20,,2012/12/01,,,,
2713305742,にじいろのパンダ,06-6625-8812,06-6625-8813,557-0031,大阪市西成区鶴見橋二丁目８番２３号　 ,一般社団法人聖天下就労支援センター,○,○,○,○,20,,2023/04/01,,,,
2713303895,ディレイラ,06-4703-5380,06-4703-5381,557-0031,大阪市西成区鶴見橋一丁目１番３号　１階・３階　 ,株式会社シクロ,○,○,○,○,40,,2018/11/01,,,,
2713302798,あかいとり,06-7494-5058,06-7494-5058,557-0031,大阪市西成区鶴見橋三丁目１番２０号　プチビル優美１Ｆ,合名会社青い鳥,○,○,○,○,20,,2015/06/01,,,,
2713305833,まる,06-6926-3566,06-6926-3567,557-0031,大阪市西成区鶴見橋三丁目６番２２号　 ,株式会社ＮＩＣＯＩＣＨＩ,○,○,○,○,20,,2023/05/01,,,,
2713306062,ハレルヤ,06-6978-8351,06-6978-8352,557-0031,大阪市西成区鶴見橋三丁目１番３０号　安田ビル１階,ＹＡＭＡＴＯＮ　ＧＲＯＵＰ株式会社,○,○,○,○,20,,2023/10/01,,,,
2713302350,ジョイフルさつき作業所えん,06-4392-8661,06-4392-8662,557-0031,大阪市西成区鶴見橋二丁目８番１号　 ,特定非営利活動法人　ジョイフルさつき,○,○,○,○,20,,2013/09/01,,,,
2713306401,遊友,06-6978-8519,06-6585-7458,557-0032,大阪市西成区旭三丁目４番１４号　ピジョン花園２階,株式会社ＳＯＬ,○,○,○,○,20,,2024/05/01,,,,
2713306567,らら,06-6562-7588,06-6562-7577,557-0032,大阪市西成区旭三丁目４番２７号　 ,株式会社エープレイス,○,○,○,○,20,,2024/08/01,,,,
2713304570,ａｌｏｈａ花園町,06-6655-1027,06-6655-1028,557-0033,大阪市西成区梅南二丁目４番２７号　 ,株式会社モードファイブ,○,○,○,○,20,○,2021/01/01,,,,
2713305593,ひだまり,06-6654-9458,06-6654-9852,557-0033,大阪市西成区梅南二丁目１番２３号　サウスパイン１０１,合同会社イエロークローバー,○,○,○,○,20,,2022/12/01,,,,
2713305718,ゆいゆい,06-6115-8295,06-6115-8296,557-0033,大阪市西成区梅南三丁目５番３号　 ,合同会社彩光,○,○,○,○,,,2023/03/01,,,,
2713305205,就労継続支援Ｂ型事業所　ライフサポート,06-4400-1611,06-7632-2947,557-0034,大阪市西成区松二丁目９番９号　 ,一般社団法人生活支援対策機構,○,○,○,○,20,,2022/04/01,,,,
2713306039,ワンダーフレンズ西成,06-6684-8582,06-6537-1597,557-0034,大阪市西成区松一丁目１番２１号　明和オートワークビル１０Ｆ,株式会社ワンダーフレンズ,○,○,○,○,20,,2023/10/01,,,,
2713305445,就労継続支援Ｂ型事業所　ひより,06-6661-1560,06-6661-1560,557-0041,大阪市西成区岸里三丁目５番１４号　 ,合同会社ひより,○,○,○,○,20,,2022/08/01,,,,
2713305858,アイリス,06-6654-8881,06-6654-6767,557-0042,大阪市西成区岸里東一丁目４番１９号　高島マンション１階,株式会社ＡＪ,○,○,○,○,20,,2023/06/01,,,,
2713304794,まつむし作業所,06-6690-0277,06-6690-7278,557-0042,大阪市西成区岸里東一丁目５番２５号　 ,株式会社リザーブコーポレーション,○,○,○,○,20,,2021/05/01,,,,
2713306575,就労継続支援Ｂ型　ライン,080-4707-4200, ,557-0042,大阪市西成区岸里東二丁目１５番１９号　岸里ウィラージュ５Ｆ,合同会社ｋｉｎｄ,○,○,○,○,20,,2024/08/01,,,,
2713301485,サポートセンターあるす,06-4398-0073,06-4398-0072,557-0043,大阪市西成区玉出東二丁目２番３０号　 ,有限会社守成堂,○,○,○,○,10,○,2012/03/01,,,,
2713306732,ａｌｏｈａ岸里玉出,06-6654-7353,06-6654-7354,557-0043,大阪市西成区玉出東二丁目３番３２号　岸里玉出駅前ビル３階,株式会社モードファイブ,○,○,○,○,20,,2024/12/01,,,,
2713305155,ＲＥ：ワーク　玉出店,06-6658-7558,06-6626-4050,557-0043,大阪市西成区玉出東二丁目５番３４号　 ,株式会社バランスラボ,○,○,○,○,20,,2022/01/01,,,,
2713304372,デルニ,06-4703-5353,06-7632-2803,557-0044,大阪市西成区玉出中二丁目１６番３号　エトワールヴィラ玉出１０４　１０３,株式会社シクロ,○,○,○,○,20,,2020/05/01,,,,
2713305783,すみれ,06-6690-0480,06-6690-0481,557-0044,大阪市西成区玉出中二丁目５番１４号　和田調玉出ビル２階,株式会社Ｔ’Ｓコーポレーション,○,○,○,○,20,,2023/05/01,,,,
2713306252,りら,080-7130-5200,06-6627-9390,557-0044,大阪市西成区玉出中二丁目４番２１号　ひまわりマンション６階,株式会社ジャスミン,○,○,○,○,20,,2024/02/01,,,,
2713305940,やさしさまんてん,080-8498-2017,06-6652-5510,557-0044,大阪市西成区玉出中二丁目４番２１号　ひまわりマンション２Ｆ,株式会社ＳＫＤ,○,○,○,○,20,,2023/06/01,,,,
2713306625,エデン,06-6115-7494,06-6115-7495,557-0044,大阪市西成区玉出中二丁目１５番２１号　５階,株式会社エデン,○,○,○,,20,,2024/09/01,,,,
2713305494,就労継続支援Ｂ型　ＨＩＪＩＲＩ,090-3307-9736,06-7222-1723,557-0045,大阪市西成区玉出西二丁目３番２号　 ,株式会社白石,○,○,○,○,20,,2022/09/01,,,,
2713305627,就労継続支援Ｂ型　ＨＩＪＩＲＩⅡ,080-4630-5374,06-7222-1723,557-0045,大阪市西成区玉出西二丁目３番２号　１階,株式会社ＩＮＤＥＰＥＮＤＥＮＴ,○,○,○,○,20,,2022/12/01,,,,
2713305874,就労継続支援Ｂ型事業所　グリーンテラス,06-6661-5831,06-6661-6831,557-0051,大阪市西成区橘三丁目１１番１２号　 ,株式会社アークスワン,○,○,○,○,20,,2023/06/01,,,,
2713306054,すずらん,080-7229-2292,06-6648-9273,557-0052,大阪市西成区潮路一丁目９番１９号　久津和ビル３０５．３０７,株式会社ＮＩＣＯＩＣＨＩ,○,○,○,○,20,,2023/10/01,,,,
2713305916,ジャスミン,080-7233-5544,06-6627-9390,557-0052,大阪市西成区潮路一丁目９番１９号　久津和ビル３０３．３０４,株式会社ジャスミン,○,○,○,○,20,,2023/06/01,,,,
2713304315,みらいワークセンター,06-4703-3403,06-6690-7351,557-0053,大阪市西成区千本北二丁目５番９号　 ,一般社団法人みらい,○,○,○,,20,,2020/01/01,,,,
2713305106,はっぴーがーでん,06-4703-3918,06-4703-3919,557-0053,大阪市西成区千本北二丁目１７番１号　 ,株式会社ＨＡＰＰＹ,○,○,○,○,10,○,2022/01/01,,,,
2713306633,笑声Ｘクリエイト,090-8523-3028, ,557-0053,大阪市西成区千本北一丁目１１番４号　 ,株式会社ペイフォワード,○,○,○,○,20,,2024/09/01,,,,
2713305296,ハピアーワークス,06-6606-8718,06-6657-6219,557-0054,大阪市西成区千本中一丁目２番２１号　エイトビル岸里２０７号室,一般社団法人ふくろうの家,○,○,○,○,20,,2022/05/01,,,,
2713305791,就労継続支援Ｂ型事業所あゆみ,06-6115-8509,06-6105-1689,557-0054,大阪市西成区千本中一丁目１番１号　エムズ岸里３０６号,株式会社ベルツリー,○,○,○,○,20,,2023/05/01,,,,
2713306120,どるふぃん,06-6105-1015,06-6105-1018,557-0054,大阪市西成区千本中一丁目１番１－３０２号　 ,株式会社どるふぃん,○,○,○,,20,,2023/10/01,,,,
2713306377,笑たいむ,06-6690-0050,06-6690-0050,557-0054,大阪市西成区千本中一丁目１５番９号　 ,合同会社寿栄紘,○,○,○,○,20,,2024/04/01,,,,
2713304349,ひだまりの家,06-6656-1151,06-6656-1152,557-0055,大阪市西成区千本南一丁目３番１４号　朝日プラザ岸里第１　１０４号,一般社団法人ひだまりの家,○,○,○,○,14,○,2020/02/01,,,,
2713304695,アイリー八零八,06-7175-3329,06-4967-7276,557-0055,大阪市西成区千本南一丁目１２番１２号　 ,アイリーライフ　株式会社,○,○,○,○,20,,2021/04/01,,,,
2713306245,ＳＵＮＮＹ岸里,06-6777-5401,06-7635-8789,557-0055,大阪市西成区千本南一丁目１６番３号　 ,合同会社ＳＵＮＮＹ,○,○,○,○,20,,2024/02/01,,,,
2713300669,総合就労支援福祉施設にしなりＷｉｎｇ,06-4392-8700,06-4392-8710,557-0061,大阪市西成区北津守三丁目６番４号　,社会福祉法人ヒューマンライツ福祉協会,○,○,○,○,44,○,2007/04/01,,,,
2713306278,カルーク～Ｋａｒｏｏｋ～,06-7777-4633,06-7777-4633,557-0061,大阪市西成区北津守二丁目５番７－４号　 ,株式会社ユートップ,○,○,○,○,20,,2024/03/01,,,,
2714300494,ｉ・ワークひまわり,06-6567-0303,06-6567-0202,557-0061,大阪市西成区北津守一丁目２番８号　 ,特定非営利活動法人　街かど福祉,○,○,○,○,20,○,2012/03/01,,,,
2713301865,ふれあいの里,06-6659-2681,06-6659-2705,557-0063,大阪市西成区南津守一丁目４番４６号　,社会福祉法人　精神障害者社会復帰促進協会,○,○,○,○,20,,2012/04/01,,,,
2713306724,アヴニール,080-6186-6083, ,557-0063,大阪市西成区南津守三丁目９番２５号　 ,一般社団法人Ａｖｅｎｉｒ,,○,○,,20,,2024/12/01,,,,
2713306229,パンジー,080-7039-2678,06-6627-9390,557-0063,大阪市西成区南津守七丁目１３番３０号１Ｆ　 ,株式会社ジャスミン,○,○,○,○,20,,2024/01/01,,,,
2711501763,Ｅｒｉ／Ｈｏｍｅ大阪東大阪店,06-6720-8122,06-6720-8122,577-0056,東大阪市長堂一丁目２３番３号　,合同会社Ｎｅｘｔ　Ｃｒｅａｔｅ　Ｉｎｃ．,,○,○,,20,,2022/12/01,Ｅｉｒ／Ｈｏｍｅ大阪東成店,,,
